t,Always Explain_mean,Always Explain_std,Always Update_mean,Always Update_std,Always Silent_mean,Always Silent_std,Random_mean,Random_std,Adaptive (TS)_mean,Adaptive (TS)_std
133,0.7500000000000002,0.30000000000000004,0.5833333333333331,0.48189440982669846,0.26666666666666666,0.44221663871405326,0.6299999999999998,0.4300387579432037,0.6633333333333336,0.396218233917735
134,0.6833333333333336,0.3726779962499649,0.5499999999999996,0.48989794855663554,0.26666666666666666,0.4422166387140532,0.5383333333333332,0.46254429217343307,0.5549999999999998,0.4628444663167099
135,0.6166666666666667,0.42295258468165065,0.41666666666666646,0.49888765156985876,0.36666666666666664,0.48189440982669857,0.5599999999999999,0.4642915750545843,0.7416666666666667,0.3331874680849939
136,0.6500000000000001,0.4000000000000001,0.5499999999999997,0.4898979485566356,0.26666666666666666,0.44221663871405326,0.5133333333333332,0.47239343301484993,0.6016666666666666,0.43693693925884647
137,0.7166666666666668,0.3399346342395191,0.7166666666666662,0.4229525846816507,0.3333333333333333,0.4714045207910317,0.4449999999999999,0.4682146943443786,0.745,0.33049205739321486
138,0.6166666666666666,0.42295258468165065,0.5166666666666663,0.49553562491061687,0.36666666666666664,0.48189440982669857,0.5283333333333331,0.4654179722452592,0.7483333333333334,0.32697689350914216
139,0.7833333333333335,0.2494438257849294,0.5499999999999996,0.48989794855663554,0.2,0.4000000000000001,0.5583333333333331,0.45553692373822885,0.76,0.3325156637914469
140,0.5833333333333331,0.4422166387140534,0.683333333333333,0.4422166387140533,0.26666666666666666,0.44221663871405315,0.6666666666666665,0.39037019467281164,0.7033333333333333,0.3565887765417689
141,0.7833333333333335,0.2494438257849295,0.34999999999999987,0.4898979485566357,0.43333333333333335,0.4955356249106168,0.6083333333333332,0.45167896662218937,0.625,0.43257947246719886
142,0.7833333333333335,0.24944382578492946,0.7166666666666663,0.4229525846816507,0.2,0.4000000000000001,0.4249999999999999,0.45784822812805553,0.6133333333333334,0.41391088681287697
143,0.7166666666666669,0.33993463423951903,0.4499999999999998,0.5,0.4666666666666667,0.498887651569859,0.57,0.46897050369221865,0.6749999999999999,0.38573522870832877
144,0.6833333333333336,0.3726779962499649,0.7499999999999997,0.39999999999999997,0.26666666666666666,0.44221663871405326,0.5466666666666665,0.46258933071233804,0.7483333333333333,0.32106160710299136
145,0.7833333333333335,0.24944382578492938,0.5833333333333329,0.4818944098266987,0.3333333333333333,0.4714045207910316,0.5133333333333332,0.49310805667272917,0.6649999999999998,0.4139545063570795
146,0.7500000000000002,0.30000000000000004,0.5499999999999996,0.48989794855663554,0.26666666666666666,0.4422166387140532,0.5066666666666665,0.4621928409465277,0.5583333333333331,0.4470427521191035
147,0.6833333333333335,0.3726779962499649,0.5833333333333329,0.48189440982669873,0.4,0.48989794855663577,0.5566666666666665,0.4741190661520467,0.6266666666666665,0.43006459463149893
148,0.7166666666666669,0.33993463423951903,0.4499999999999998,0.5,0.26666666666666666,0.4422166387140533,0.7449999999999999,0.3601735692690401,0.6149999999999999,0.4414276082590818
149,0.7166666666666669,0.33993463423951914,0.5833333333333331,0.4818944098266985,0.4,0.4898979485566357,0.4499999999999998,0.4816637831516918,0.6466666666666665,0.4020641187118735
150,0.7500000000000001,0.29999999999999993,0.5833333333333329,0.4818944098266987,0.23333333333333334,0.4229525846816506,0.4199999999999999,0.45544849690533973,0.8200000000000002,0.23685438564654024
151,0.7166666666666668,0.33993463423951903,0.7499999999999997,0.39999999999999997,0.23333333333333334,0.42295258468165065,0.5233333333333332,0.4616516243036758,0.6733333333333333,0.3800730923856037
152,0.6833333333333335,0.3726779962499649,0.6166666666666664,0.4714045207910317,0.26666666666666666,0.4422166387140532,0.3666666666666666,0.477202496035197,0.6466666666666667,0.410270913205192
153,0.6833333333333335,0.3726779962499649,0.483333333333333,0.4988876515698589,0.23333333333333334,0.42295258468165065,0.625,0.4413520892288454,0.6166666666666666,0.4346134936801763
154,0.7500000000000001,0.2999999999999999,0.44999999999999957,0.5,0.3,0.45825756949558394,0.4883333333333331,0.4711127489489349,0.5549999999999997,0.46945890838993226
155,0.5499999999999997,0.4582575694955839,0.6499999999999997,0.45825756949558394,0.16666666666666666,0.3726779962499649,0.5666666666666664,0.44409708648247415,0.6916666666666667,0.3956183626790962
156,0.6833333333333335,0.3726779962499649,0.5166666666666664,0.49553562491061676,0.3333333333333333,0.4714045207910317,0.49833333333333324,0.4870803036689352,0.6783333333333333,0.37896423167482307
157,0.7166666666666668,0.33993463423951914,0.5166666666666662,0.4955356249106168,0.3333333333333333,0.4714045207910316,0.3983333333333332,0.4657401516821251,0.48499999999999976,0.47013295991666026
158,0.7500000000000002,0.2999999999999998,0.6499999999999997,0.45825756949558394,0.2,0.40000000000000013,0.39833333333333315,0.47231404336051197,0.7650000000000001,0.32993686264698185
159,0.7500000000000001,0.2999999999999999,0.4499999999999997,0.49999999999999994,0.2,0.4000000000000001,0.6949999999999998,0.3992388591641182,0.6383333333333334,0.3934216002656126
